id,source_line,section,kind,source_text,code_locations,test_locations,criterion,implementation_linked,real_acceptance,evidence,acceptance_note
Q2F-L0740-S1,740,2.5.6,sentence,"\pi_s=\frac1S,",src\q2\scenarios.py:132#construct;src\q2\scenarios.py:68#weighted_quantile,src\q2\test_dispatch.py:102#test_tail_strata_preserve_count_origins_and_probability_mass;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
Q2F-L0741-S1,741,2.5.6,sentence,\qquad,src\q2\scenarios.py:132#construct;src\q2\scenarios.py:68#weighted_quantile,src\q2\test_dispatch.py:102#test_tail_strata_preserve_count_origins_and_probability_mass;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
Q2F-L0742-S1,742,2.5.6,sentence,\sum_{s=1}^{S}\pi_s=1.,src\q2\scenarios.py:132#construct;src\q2\scenarios.py:68#weighted_quantile,src\q2\test_dispatch.py:102#test_tail_strata_preserve_count_origins_and_probability_mass;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
Q2F-L0743-S1,743,2.5.6,sentence,\],src\q2\scenarios.py:132#construct;src\q2\scenarios.py:68#weighted_quantile,src\q2\test_dispatch.py:102#test_tail_strata_preserve_count_origins_and_probability_mass;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
Q2F-L0745-S1,745,2.5.6,sentence,若为控制计算规模采用聚类场景缩减，则代表场景概率必须汇总被归并场景的概率质量，而不能继续简单等权。,src\q2\scenarios.py:132#construct;src\q2\scenarios.py:68#weighted_quantile,src\q2\test_dispatch.py:102#test_tail_strata_preserve_count_origins_and_probability_mass;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
Q2F-L0745-S2,745,2.5.6,sentence,场景缩减只属于计算技术，不作为本问核心创新。,src\q2\scenarios.py:132#construct;src\q2\scenarios.py:68#weighted_quantile,src\q2\test_dispatch.py:102#test_tail_strata_preserve_count_origins_and_probability_mass;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
Q2F-L0747-S1,747,2.5.6,sentence,本文不采用“逐时独立高斯噪声 + 大规模蒙特卡洛”作为主场景方法，因为 horizon-specific 的整块历史误差更能保留非正态、异方差、日内连续性、跨日持续性以及负荷—光伏联合关系。,src\q2\scenarios.py:132#construct;src\q2\scenarios.py:68#weighted_quantile,src\q2\test_dispatch.py:102#test_tail_strata_preserve_count_origins_and_probability_mass;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
Q2F-L0749-S1,749,2.5.6,markup,---,src\q2\scenarios.py:132#construct;src\q2\scenarios.py:68#weighted_quantile,src\q2\test_dispatch.py:102#test_tail_strata_preserve_count_origins_and_probability_mass;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,scenarios,True,True,processed/main/daily_audit;processed/main/calibration.csv,联合origin×horizon历史块及物理投影已测试；全年场景审计随主回放完成
Q2F-L0751-S1,751,2.6,markup,## 2.6 5 倍紧急购电机制与 80% 临界分位结构,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0753-S1,753,2.6,sentence,为了揭示题目价格规则本身隐含的最优决策结构，先暂时忽略储能跨时段耦合。,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0753-S2,753,2.6,sentence,定义某一时段在无储能条件下需要由外网承担的净外部需求电量为,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0755-S1,755,2.6,sentence,\[,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0756-S1,756,2.6,sentence,D_t,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0757-S1,757,2.6,sentence,=,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0758-S1,758,2.6,sentence,\left[,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0759-S1,759,2.6,sentence,\Delta t\left(L_t-P_t^{PV}\right),src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0760-S1,760,2.6,sentence,\right]_+,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0761-S1,761,2.6,sentence,\ge0.,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0762-S1,762,2.6,sentence,\],src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0764-S1,764,2.6,sentence,若计划购电量为 \(g_t\ge0\)，正常电价为 \(p_t>0\)，不足部分按 \(5p_t\) 紧急购电，则随机成本为,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0766-S1,766,2.6,sentence,\[,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0767-S1,767,2.6,sentence,"C(g_t,D_t)",src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0768-S1,768,2.6,sentence,=,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0769-S1,769,2.6,sentence,p_tg_t,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0770-S1,770,2.6,sentence,+,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0771-S1,771,2.6,sentence,5p_t(D_t-g_t)_+.,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0772-S1,772,2.6,sentence,\],src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0774-S1,774,2.6,sentence,其期望成本为,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0776-S1,776,2.6,sentence,\[,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0777-S1,777,2.6,sentence,\Phi(g_t),src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
Q2F-L0778-S1,778,2.6,sentence,=,src\q2\forecast.py:114#economic_metrics;src\q2\scenarios.py:68#weighted_quantile;src\q2\experiments.py:154#no_storage_quantile,src\q2\test_dispatch.py:71#test_no_storage_optimizer_is_eighty_percent_quantile;src\q2\test_dispatch.py:126#test_weighted_quantile_uses_discrete_probability,quantile,True,True,raw/test_manifest.json,80%临界分位由5倍紧急购电解析推导及单元测试验收；取消额外全年实验
